"","Date","Tree.ID","VWC_mean","Time","Table","Row","Sensortype","Treatment","Tree.Species","Remarks","Date2","Type","REW"
"237",2023-06-28,"T45",38.5190476190476,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.675313907217914
"238",2023-06-28,"T5",38.9333333333333,"10:55",1,"R2","B","D","White Fir","","28.06.","Measure",0.682577142466765
"239",2023-06-28,"T6",35.8809523809524,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.62906296092063
"240",2023-06-28,"T9",40.3761904761905,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.707873237643799
"241",2023-06-29,"B1",34.9809523809524,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.61328420848347
"242",2023-06-29,"B13",37.9722222222222,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.665726993259181
"243",2023-06-29,"B15",42.2888888888889,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.741406565133706
"244",2023-06-29,"B17",40.5138888888889,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.710287358938197
"245",2023-06-29,"B2",43.2388888888889,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.758061914928486
"246",2023-06-29,"B23",41.1095238095238,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.720729998888892
"247",2023-06-29,"B24",34.2222222222222,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.599982191437681
"248",2023-06-29,"B26",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"249",2023-06-29,"B27",39.1388888888889,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.686180931603647
"250",2023-06-29,"B3",36.0166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.631442296605599
"251",2023-06-29,"B30",37.2214285714286,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.652564118651109
"252",2023-06-29,"B31",36.2285714285714,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.635157399692655
"253",2023-06-29,"B34",40.9904761904762,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.71864286232313
"254",2023-06-29,"B35",38.5722222222222,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.67624616155062
"255",2023-06-29,"B37",35.6190476190476,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.624471260475954
"256",2023-06-29,"B38",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"257",2023-06-29,"B4",37.2722222222222,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.653454630252501
"258",2023-06-29,"B40",34.3619047619048,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.602431098341509
"259",2023-06-29,"B43",35.6333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.624721716863846
"260",2023-06-29,"B44",39.6777777777778,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.695628703124663
"261",2023-06-29,"D10",36.2761904761905,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.63599225431896
"262",2023-06-29,"D15",29.8952380952381,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.524121734394123
"263",2023-06-29,"D18",39.5833333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.693972908115825
"264",2023-06-29,"D19",34.4761904761905,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.60443474944464
"265",2023-06-29,"D21",35.2555555555556,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.618098536828494
"266",2023-06-29,"D25",42.4547619047619,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.744314642082001
"267",2023-06-29,"D28",37.9,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.664460797075952
"268",2023-06-29,"D3",34.7444444444444,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.60913776383949
"269",2023-06-29,"D31",43.7,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.76614609055987
"270",2023-06-29,"D33",36.8238095238095,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.645593082521464
"271",2023-06-29,"D35",27.7904761904762,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.487221159911453
"272",2023-06-29,"D39",33.1055555555556,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.580404850450835
"273",2023-06-29,"D4",38.1222222222222,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.668356785332041
"274",2023-06-29,"D40",32.3285714285714,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.566782805798296
"275",2023-06-29,"D41",35.6444444444444,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.62491651627665
"276",2023-06-29,"D42",32.9571428571429,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.577802886865519
"277",2023-06-29,"D43",38.1055555555556,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.668064586212834
"278",2023-06-29,"D45",38.2261904761905,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.670179551266139
"279",2023-06-29,"D7",37.1222222222222,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.650824838179641
"280",2023-06-29,"D9",38.8888888888889,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.681797944815547
"281",2023-06-29,"E1",18.2722222222222,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.320347634356905
"282",2023-06-29,"E12",29.4277777777778,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.515926244812565
"283",2023-06-29,"E13",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"284",2023-06-29,"E14",28.552380952381,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.500578833932329
"285",2023-06-29,"E15",27.8428571428571,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.488139500000388
"286",2023-06-29,"E19",31.8595238095238,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.558559487729194
"287",2023-06-29,"E20",33.0095238095238,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.578721226954454
"288",2023-06-29,"E22",41.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.723192820036491
"289",2023-06-29,"E25",34.1285714285714,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.598340310672615
"290",2023-06-29,"E29",32.1833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.564236499188066
"291",2023-06-29,"E3",29.1857142857143,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.511682400462182
"292",2023-06-29,"E30",28.8333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.505504476227527
"293",2023-06-29,"E34",34.7333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.608942964426686
"294",2023-06-29,"E35",33.9388888888889,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.595014806411168
"295",2023-06-29,"E37",34.152380952381,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.598757737985768
"296",2023-06-29,"E40",34.4055555555556,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.603196381748955
"297",2023-06-29,"E45",20.652380952381,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.362076451428371
"298",2023-06-29,"E5",32.4944444444444,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.569690882746591
"299",2023-06-29,"E51",15.9,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.278757959723157
"300",2023-06-29,"E6",25.6111111111111,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.449012646514239
"301",2023-06-29,"T1",33.2714285714286,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.58331292739913
"302",2023-06-29,"T10",37.3944444444444,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.65559742379335
"303",2023-06-29,"T11",41.1777777777778,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.721926623853262
"304",2023-06-29,"T14",38.2333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.670304779460085
"305",2023-06-29,"T2",38.9111111111111,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682187543641156
"306",2023-06-29,"T21",39.647619047619,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.695099961861336
"307",2023-06-29,"T25",38.5095238095238,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.675146936292653
"308",2023-06-29,"T28",40.0277777777778,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.701764884628002
"309",2023-06-29,"T29",38.9047619047619,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682076229690982
"310",2023-06-29,"T3",45.7055555555556,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.801307384571072
"311",2023-06-29,"T31",43.1833333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.757087917864464
"312",2023-06-29,"T33",38.0880952380952,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.667758472849855
"313",2023-06-29,"T4",37.9,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.664460797075952
"314",2023-06-29,"T42",38.5,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.674979965367391
"315",2023-06-29,"T43",43.3611111111111,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.760204708469335
"316",2023-06-29,"T44",NA,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,NA
"317",2023-06-29,"T45",37.5880952380952,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.658992499273656
"318",2023-06-29,"T5",37.9222222222222,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.664850395901561
"319",2023-06-29,"T6",34.8285714285714,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.610612673679295
"320",2023-06-29,"T9",39.752380952381,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.696936642039206
"321",2023-06-30,"B1",33.3047619047619,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.583897325637543
"322",2023-06-30,"B13",37.2111111111111,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.652383233482076
"323",2023-06-30,"B15",40.9777777777778,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.718420234422782
"324",2023-06-30,"B17",39.3777777777778,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.690369118978942
"325",2023-06-30,"B2",42.2777777777778,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.741211765720902
"326",2023-06-30,"B23",40.4809523809524,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.709709917821669
"327",2023-06-30,"B24",32.4444444444444,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.568814285388971
"328",2023-06-30,"B26",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"329",2023-06-30,"B27",38.0777777777778,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.667577587680823
"330",2023-06-30,"B3",35.4,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.620630929194952
"331",2023-06-30,"B30",36.3571428571429,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.637411507183678
"332",2023-06-30,"B31",35.2428571428571,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.617875908928147
"333",2023-06-30,"B34",40.0857142857143,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.70278062442334
"334",2023-06-30,"B35",37.1444444444444,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.65121443700525
"335",2023-06-30,"B37",34.4285714285714,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.603599894818335
"336",2023-06-30,"B38",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"337",2023-06-30,"B4",36.0777777777778,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.632513693376023
"338",2023-06-30,"B40",32.9428571428571,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.577552430477627
"339",2023-06-30,"B43",34.5333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.605436574996206
"340",2023-06-30,"B44",38.8555555555556,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.681213546577134
"341",2023-06-30,"D10",33.9142857142857,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.594583464854244
"342",2023-06-30,"D15",28.6428571428571,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.502165057722308
"343",2023-06-30,"D18",38.9,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.681992744228352
"344",2023-06-30,"D19",32.8142857142857,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.575298322986604
"345",2023-06-30,"D21",33.3444444444444,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.58459303782613
"346",2023-06-30,"D25",41.6571428571429,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.730330827091397
"347",2023-06-30,"D28",37.1,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.650435239354032
"348",2023-06-30,"D3",33.1555555555556,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.581281447808455
"349",2023-06-30,"D31",42.2,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.739848169831271
"350",2023-06-30,"D33",35.3857142857143,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.620380472807061
"351",2023-06-30,"D35",26.2190476190476,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.459670957243396
"352",2023-06-30,"D39",31.4777777777778,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.551866736474984
"353",2023-06-30,"D4",37.0444444444444,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.64946124229001
"354",2023-06-30,"D40",29.6761904761905,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.520281403113121
"355",2023-06-30,"D41",34.0555555555556,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.597060200245615
"356",2023-06-30,"D42",31.5857142857143,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.553759073627942
"357",2023-06-30,"D43",36.7111111111111,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.643617259905876
"358",2023-06-30,"D45",36.5142857142857,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.640166527450483
"359",2023-06-30,"D7",35.2444444444444,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.61790373741569
"360",2023-06-30,"D9",37.7777777777778,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.662318003535103
"361",2023-06-30,"E1",17.1777777777778,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.301159892195667
"362",2023-06-30,"E12",27.3555555555556,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.479596154324536
"363",2023-06-30,"E13",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"364",2023-06-30,"E14",26.8285714285714,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.470357096460097
"365",2023-06-30,"E15",25.9142857142857,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.454327887635046
"366",2023-06-30,"E19",29.3142857142857,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.513936507953205
"367",2023-06-30,"E20",31.3809523809524,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.550169198734831
"368",2023-06-30,"E22",40.5333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.710628257910604
"369",2023-06-30,"E25",32.1428571428571,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.563526872755707
"370",2023-06-30,"E29",29.9333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.524789618095167
"371",2023-06-30,"E3",26.6952380952381,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.468019503506444
"372",2023-06-30,"E30",27.6666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.485050537883061
"373",2023-06-30,"E34",33.4,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.585567034890153
"374",2023-06-30,"E35",31.8777777777778,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.558879515335944
"375",2023-06-30,"E37",32.2285714285714,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.565029611083056
"376",2023-06-30,"E40",31.7777777777778,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.557126320620704
"377",2023-06-30,"E45",19.1285714285714,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.335361103386619
"378",2023-06-30,"E5",30.7888888888889,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.539789172881109
"379",2023-06-30,"E51",15.2666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.267654393193303
"380",2023-06-30,"E6",24.1222222222222,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.422909525198444
"381",2023-06-30,"T1",32.8238095238095,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.575465293911865
"382",2023-06-30,"T10",36.9222222222222,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.647318448749161
"383",2023-06-30,"T11",40.8555555555556,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.716277440881933
"384",2023-06-30,"T14",37.7,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.660954407645472
"385",2023-06-30,"T2",38.1888888888889,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.669525581808867
"386",2023-06-30,"T21",38.6380952380952,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.677401043783675
"387",2023-06-30,"T25",37.9809523809524,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.66588004994067
"388",2023-06-30,"T28",38.9888888888889,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.683551139530787
"389",2023-06-30,"T29",37.9571428571429,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.665462622627517
"390",2023-06-30,"T3",45.0777777777778,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.790301217747621
"391",2023-06-30,"T31",42.2333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.740432568069684
"392",2023-06-30,"T33",37.5571428571429,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.658449843766557
"393",2023-06-30,"T4",37,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.648682044638792
"394",2023-06-30,"T42",37.6,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.659201212930232
"395",2023-06-30,"T43",42.4888888888889,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.744912954564186
"396",2023-06-30,"T44",NA,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,NA
"397",2023-06-30,"T45",36.6571428571429,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.642671091329398
"398",2023-06-30,"T5",36.9111111111111,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.647123649336356
"399",2023-06-30,"T6",33.7761904761905,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.59216238643796
"400",2023-06-30,"T9",39.1285714285714,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.686000046434614
"401",2023-07-01,"B1",31.6285714285714,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.554510442791616
"402",2023-07-01,"B13",36.45,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.639039473704972
"403",2023-07-01,"B15",39.6666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.695433903711858
"404",2023-07-01,"B17",38.2416666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.670450879019688
"405",2023-07-01,"B2",41.3166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.724361616513318
"406",2023-07-01,"B23",39.852380952381,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.698689836754447
"407",2023-07-01,"B24",30.6666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.53764637934026
"408",2023-07-01,"B26",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"409",2023-07-01,"B27",37.0166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.648974243757999
"410",2023-07-01,"B3",34.7833333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.609819561784306
"411",2023-07-01,"B30",35.4928571428571,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.622258895716247
"412",2023-07-01,"B31",34.2571428571429,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.600594418163638
"413",2023-07-01,"B34",39.1809523809524,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.68691838652355
"414",2023-07-01,"B35",35.7166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.626182712459879
"415",2023-07-01,"B37",33.2380952380952,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.582728529160716
"416",2023-07-01,"B38",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"417",2023-07-01,"B4",34.8833333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.611572756499546
"418",2023-07-01,"B40",31.5238095238095,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.552673762613746
"419",2023-07-01,"B43",33.4333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.586151433128566
"420",2023-07-01,"B44",38.0333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.666798390029605
"421",2023-07-01,"D10",31.552380952381,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.553174675389528
"422",2023-07-01,"D15",27.3904761904762,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.480208381050493
"423",2023-07-01,"D18",38.2166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.670012580340878
"424",2023-07-01,"D19",31.152380952381,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.546161896528568
"425",2023-07-01,"D21",31.4333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.551087538823766
"426",2023-07-01,"D25",40.8595238095238,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.716347012100792
"427",2023-07-01,"D28",36.3,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.636409681632112
"428",2023-07-01,"D3",31.5666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.55342513177742
"429",2023-07-01,"D31",40.7,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.713550249102671
"430",2023-07-01,"D33",33.947619047619,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.595167863092657
"431",2023-07-01,"D35",24.647619047619,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.432120754575339
"432",2023-07-01,"D39",29.85,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.523328622499133
"433",2023-07-01,"D4",35.9666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.630565699247979
"434",2023-07-01,"D40",27.0238095238095,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.473780000427946
"435",2023-07-01,"D41",32.4666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.56920388421458
"436",2023-07-01,"D42",30.2142857142857,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.529715260390365
"437",2023-07-01,"D43",35.3166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.619169933598919
"438",2023-07-01,"D45",34.802380952381,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.610153503634828
"439",2023-07-01,"D7",33.3666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.584982636651739
"440",2023-07-01,"D9",36.6666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.642838062254659
"441",2023-07-01,"E1",16.0833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.28197215003443
"442",2023-07-01,"E12",25.2833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.443266063836508
"443",2023-07-01,"E13",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"444",2023-07-01,"E14",25.1047619047619,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.440135358987865
"445",2023-07-01,"E15",23.9857142857143,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.420516275269703
"446",2023-07-01,"E19",26.7690476190476,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.469313528177216
"447",2023-07-01,"E20",29.752380952381,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.521617170515209
"448",2023-07-01,"E22",39.8166666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.698063695784718
"449",2023-07-01,"E25",30.1571428571429,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.528713434838799
"450",2023-07-01,"E29",27.6833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.485342737002267
"451",2023-07-01,"E3",24.2047619047619,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.424356606550705
"452",2023-07-01,"E30",26.5,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.464596599538594
"453",2023-07-01,"E34",32.0666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.56219110535362
"454",2023-07-01,"E35",29.8166666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.52274422426072
